"f_9094","Points:0","Points:1","Points:2"
0,0.00073964,0.010653,0
0,0.00054021,0.020253,0
0,0.00070012,0.0075808,0
0,0.00070031,0.013792,0
0,0.00070034,0.013583,0
0,0.00070021,0.0073713,0
0,0.00069898,0.011693,0
0,0.00069904,0.011903,0
0,0.00070037,0.013373,0
0,0.0006991,0.012113,0
0,0.00070005,0.012324,0
0,0.0007004,0.013163,0
0,0.00070026,0.0071617,0
0,0.0007001,0.012534,0
0,0.00070014,0.012743,0
0,0.00054022,0.020103,0
0,0.00070019,0.012953,0
0,0.0007003,0.0069521,0
0,0.00058558,0.0052461,0
0,0.0005021,0.017334,0
0,0.00070035,0.0067425,0
0,0.00046834,0.011798,0
0,0.00046833,0.012008,0
0,0.00046833,0.012218,0
0,0.00046833,0.012428,0
0,0.0007004,0.0065329,0
0,0.00046833,0.012637,0
0,0.00058206,0.016895,0
0,0.00046833,0.012847,0
0,0.00054023,0.019954,0
0,0.00054127,0.010596,0
0,0.00046832,0.013057,0
0,0.00069912,0.0056928,0
0,0.00046832,0.013266,0
0,0.00046832,0.013476,0
0,0.00046832,0.013686,0
0,0.00046832,0.013896,0
0,0.00070009,0.0059036,0
0,0.00046831,0.014105,0
0,0.0004683,0.0057977,0
0,0.00046831,0.014315,0
0,0.00069815,0.01628,0
0,0.00046831,0.014525,0
0,0.00046829,0.0060073,0
0,0.00070018,0.0063228,0
0,0.00046831,0.014735,0
0,0.00070017,0.0061132,0
0,0.00046831,0.014944,0
0,0.00046829,0.0062169,0
0,0.00046831,0.015154,0
0,0.00046829,0.0064265,0
0,0.0004683,0.015364,0
0,0.0004683,0.015574,0
0,0.00046828,0.006636,0
0,0.00069815,0.01607,0
0,0.00046828,0.0068456,0
0,0.00046828,0.0070552,0
0,0.00046827,0.0072648,0
0,0.00046827,0.0074743,0
0,0.00069816,0.01586,0
0,0.00046827,0.0076839,0
0,0.00046827,0.0078935,0
0,0.00046826,0.0081031,0
0,0.00046826,0.0083127,0
0,0.00060328,0.011002,0
0,0.00046826,0.0085222,0
0,0.00054024,0.019804,0
0,0.00046826,0.0087318,0
0,0.00046825,0.0089414,0
0,0.00046825,0.009151,0
0,0.00046203,0.015649,0
0,0.00046203,0.015439,0
0,0.00046203,0.015229,0
0,0.00046203,0.015019,0
0,0.00046203,0.01481,0
0,0.00046203,0.0146,0
0,0.00046203,0.01439,0
0,0.00046203,0.01418,0
0,0.00046203,0.013971,0
0,0.00046203,0.013761,0
0,0.00046204,0.013551,0
0,0.00046204,0.013341,0
0,0.00046204,0.013132,0
0,0.00046204,0.012922,0
0,0.00046204,0.012712,0
0,0.00046204,0.012503,0
0,0.00046204,0.012293,0
0,0.00046204,0.012083,0
0,0.00046204,0.011873,0
0,0.00046077,0.011664,0
0,0.00046198,0.009226,0
0,0.00046199,0.0090164,0
0,0.00046199,0.0088068,0
0,0.00046199,0.0085972,0
0,0.00046199,0.0083876,0
0,0.00046199,0.0081781,0
0,0.00046199,0.0079685,0
0,0.00046199,0.0077589,0
0,0.00046199,0.0075493,0
0,0.00046199,0.0073398,0
0,0.00046199,0.0071302,0
0,0.00046199,0.0069206,0
0,0.00046199,0.006711,0
0,0.00046199,0.0065014,0
0,0.00046199,0.0062919,0
0,0.00046199,0.0060823,0
0,0.00046199,0.0058727,0
0,0.00046073,0.0056636,0
0,0.00054025,0.019654,0
0,0.00054123,0.010802,0
0,0.00063406,0.026974,0
0,0.00054026,0.019504,0
0,0.00041944,0.026974,0
0,0.00045525,0.0093413,0
0,0.00054136,0.019703,0
0,0.0005531,0.010635,0
0,0.00054136,0.019853,0
0,0.00074183,0.010927,0
0,0.00054137,0.020003,0
0,0.00054132,0.019554,0
0,0.00055309,0.010841,0
0,0.00054137,0.020152,0
0,0.00045738,0.016394,0
0,0.00054138,0.020302,0
0,0.00045522,0.016183,0
0,0.00045523,0.015974,0
0,0.00054138,0.020452,0
0,0.00045528,0.015764,0
0,0.00054139,0.020601,0
0,0.00054036,0.019355,0
0,0.00054139,0.020751,0
0,0.0005414,0.020901,0
0,0.0005414,0.021051,0
0,0.00054134,0.019404,0
0,0.00054141,0.0212,0
0,0.00054141,0.02135,0
0,0.00054142,0.0215,0
0,0.00054142,0.021649,0
0,0.00054145,0.021799,0
0,0.00054145,0.021949,0
0,0.00054145,0.022098,0
0,0.00054136,0.019254,0
0,0.00054146,0.022248,0
0,0.00054146,0.022398,0
0,0.00054147,0.022547,0
0,0.00054147,0.022697,0
0,0.00054147,0.022847,0
0,0.00054148,0.022997,0
0,0.00054148,0.023146,0
0,0.00054039,0.019205,0
0,0.00047228,0.026768,0
0,0.00054143,0.023296,0
0,0.00058359,0.026767,0
0,0.00054138,0.019104,0
0,0.00054143,0.023446,0
0,0.00045887,0.011268,0
0,0.00054143,0.023595,0
0,0.00054144,0.023745,0
0,0.00054144,0.023895,0
0,0.00054144,0.024044,0
0,0.00054145,0.024194,0
0,0.00054145,0.024344,0
0,0.00054139,0.018955,0
0,0.00054145,0.024494,0
0,0.00054146,0.024643,0
0,0.00054195,0.024794,0
0,0.00054196,0.024943,0
0,0.00054197,0.025093,0
0,0.00054197,0.025243,0
0,0.00069066,0.0050869,0
0,0.00046785,0.0050869,0
0,0.00054197,0.025392,0
0,0.00054197,0.025542,0
0,0.00054141,0.018806,0
0,0.00054198,0.025692,0
0,0.00054198,0.025841,0
0,0.00054198,0.025991,0
0,0.00054041,0.019055,0
0,0.00054198,0.026141,0
0,0.00054198,0.02629,0
0,0.00054199,0.02644,0
0,0.00054199,0.02659,0
0,0.00054143,0.018656,0
0,0.00054144,0.018506,0
0,0.00054032,0.018906,0
0,0.00054147,0.018356,0
0,0.00060117,0.017025,0
0,0.00054148,0.018207,0
0,0.00055937,0.016564,0
0,0.00041718,0.011228,0
0,0.0005415,0.018057,0
0,0.00054035,0.018756,0
0,0.00054152,0.017907,0
0,0.0004686,0.010697,0
0,0.00046844,0.010903,0
0,0.00054158,0.017757,0
0,0.00045851,0.017226,0
0,0.00054038,0.018606,0
0,0.0005416,0.017608,0
0,0.00066678,0.010167,0
0,0.00054161,0.017458,0
0,0.0005404,0.018457,0
0,0.00063855,0.017195,0
0,0.00045863,0.011149,0
0,0.0005476,0.017027,0
0,0.00054043,0.018307,0
0,0.00070477,0.0053977,0
0,0.00049879,0.0097377,0
0,0.00049466,0.016246,0
0,0.00049466,0.016037,0
0,0.00049466,0.015827,0
0,0.00054046,0.018157,0
0,0.00045991,0.011187,0
0,0.00049461,0.0094043,0
0,0.00059397,0.026689,0
0,0.00059397,0.02654,0
0,0.00058373,0.026664,0
0,0.00059397,0.02639,0
0,0.00058373,0.026514,0
0,0.00059397,0.02624,0
0,0.00058373,0.026365,0
0,0.00074322,0.0098141,0
0,0.00059397,0.026091,0
0,0.00058373,0.026215,0
0,0.00059397,0.025941,0
0,0.00058373,0.026065,0
0,0.00059398,0.025791,0
0,0.00058373,0.025916,0
0,0.00059398,0.025642,0
0,0.00058373,0.025766,0
0,0.00059398,0.025492,0
0,0.00058374,0.025616,0
0,0.00059398,0.025342,0
0,0.00058374,0.025467,0
0,0.00059398,0.025192,0
0,0.00058374,0.025317,0
0,0.00059399,0.025043,0
0,0.00058374,0.025167,0
0,0.00059399,0.024893,0
0,0.00058374,0.025017,0
0,0.00058374,0.024868,0
0,0.00054049,0.018008,0
0,0.00047073,0.024717,0
0,0.00046087,0.024742,0
0,0.0004707,0.024567,0
0,0.00046086,0.024592,0
0,0.00047069,0.024417,0
0,0.00047068,0.024268,0
0,0.00047069,0.024118,0
0,0.00045713,0.017401,0
0,0.00044949,0.016916,0
0,0.00047068,0.023968,0
0,0.0004684,0.01753,0
0,0.00047062,0.023818,0
0,0.00046841,0.01768,0
0,0.00046237,0.017147,0
0,0.00047003,0.023669,0
0,0.00046842,0.01783,0
0,0.00047002,0.023519,0
0,0.00046843,0.017979,0
0,0.00047,0.023369,0
0,0.00046843,0.018129,0
0,0.00046999,0.023219,0
0,0.00046844,0.018279,0
0,0.00046925,0.02307,0
0,0.00054052,0.017858,0
0,0.00046861,0.018429,0
0,0.00046923,0.02292,0
0,0.00046808,0.018579,0
0,0.00046921,0.02277,0
0,0.0004677,0.018728,0
0,0.00047006,0.022621,0
0,0.00046743,0.018878,0
0,0.00047004,0.022471,0
0,0.00046745,0.019028,0
0,0.00047002,0.022321,0
0,0.00046746,0.019178,0
0,0.00047,0.022171,0
0,0.00046727,0.019327,0
0,0.00046989,0.022021,0
0,0.00046729,0.019477,0
0,0.00046988,0.021872,0
0,0.00046812,0.019627,0
0,0.00046987,0.021722,0
0,0.00046682,0.019776,0
0,0.00046811,0.021573,0
0,0.00046684,0.019926,0
0,0.00046809,0.021423,0
0,0.00046685,0.020076,0
0,0.00046776,0.021273,0
0,0.00046686,0.020225,0
0,0.00046751,0.021124,0
0,0.00046688,0.020375,0
0,0.0004675,0.020974,0
0,0.00046689,0.020525,0
0,0.00046691,0.020824,0
0,0.0004669,0.020675,0
0,0.00046082,0.024442,0
0,0.00054054,0.017708,0
0,0.00063751,0.017004,0
0,0.00066181,0.011629,0
0,0.00058257,0.024717,0
0,0.00058257,0.024568,0
0,0.00058257,0.024418,0
0,0.00058258,0.024268,0
0,0.00058258,0.024119,0
0,0.00058258,0.023969,0
0,0.00058258,0.023819,0
0,0.00058258,0.02367,0
0,0.00058258,0.02352,0
0,0.00058258,0.02337,0
0,0.00058258,0.02322,0
0,0.00058258,0.023071,0
0,0.00058259,0.022921,0
0,0.00058259,0.022771,0
0,0.00058259,0.022622,0
0,0.00058259,0.022472,0
0,0.00058259,0.022322,0
0,0.00058259,0.022173,0
0,0.00058259,0.022023,0
0,0.00058259,0.021873,0
0,0.00058259,0.021723,0
0,0.00058259,0.021574,0
0,0.00058259,0.021424,0
0,0.00058259,0.021274,0
0,0.00058259,0.021125,0
0,0.00058259,0.020975,0
0,0.00058259,0.020825,0
0,0.00058259,0.020676,0
0,0.00058259,0.020526,0
0,0.0005826,0.020376,0
0,0.0006036,0.01063,0
0,0.0005826,0.020226,0
0,0.0005826,0.020077,0
0,0.0005826,0.019927,0
0,0.0005826,0.019777,0
0,0.0005826,0.019628,0
0,0.0005826,0.019478,0
0,0.00058365,0.019328,0
0,0.00058365,0.019178,0
0,0.00058365,0.019029,0
0,0.00058363,0.018879,0
0,0.00058363,0.018729,0
0,0.00058363,0.01858,0
0,0.00058363,0.01843,0
0,0.0006615,0.0091913,0
0,0.00058363,0.01828,0
0,0.00058363,0.018131,0
0,0.00058363,0.017981,0
0,0.00066198,0.011839,0
0,0.00058363,0.017831,0
0,0.00058359,0.017681,0
0,0.00054057,0.017559,0
0,0.0005836,0.017532,0
0,0.00066168,0.015614,0
0,0.00066193,0.0089814,0
0,0.00066618,0.010043,0
0,0.00046078,0.024292,0
0,0.00066168,0.015404,0
0,0.00066177,0.0087719,0
0,0.00045681,0.01672,0
0,0.00066169,0.015194,0
0,0.00046046,0.010947,0
0,0.00066198,0.012048,0
0,0.00066172,0.0085624,0
0,0.00060345,0.010835,0
0,0.00066186,0.014984,0
0,0.00066171,0.0083528,0
0,0.00053923,0.01741,0
0,0.00066187,0.014774,0
0,0.00074016,0.012233,0
0,0.00066171,0.0081433,0
0,0.00066187,0.014565,0
0,0.00066193,0.012258,0
0,0.00066188,0.014355,0
0,0.00066171,0.0079337,0
0,0.00045971,0.011346,0
0,0.00049768,0.017485,0
0,0.00074015,0.012443,0
0,0.00046075,0.024142,0
0,0.00066188,0.014145,0
0,0.00074017,0.0058133,0
0,0.00066172,0.0077241,0
0,0.00066184,0.0056285,0
0,0.00066189,0.013936,0
0,0.00066191,0.012467,0
0,0.00046124,0.026689,0
0,0.00066172,0.0075145,0
0,0.00074015,0.012653,0
0,0.00066188,0.013726,0
0,0.00066188,0.013516,0
0,0.00074017,0.006023,0
0,0.0006619,0.0073046,0
0,0.00066191,0.012677,0
0,0.00074015,0.012863,0
0,0.00066189,0.013306,0
0,0.00041694,0.017466,0
0,0.00066191,0.0070951,0
0,0.00066194,0.0058376,0
0,0.0006619,0.013097,0
0,0.00049766,0.017635,0
0,0.00041693,0.017616,0
0,0.00046071,0.023993,0
0,0.00054427,0.010187,0
0,0.00074015,0.013073,0
0,0.00066191,0.012887,0
0,0.00074017,0.0062327,0
0,0.00066189,0.0068855,0
0,0.00041691,0.017766,0
0,0.00046119,0.02654,0
0,0.0004169,0.017916,0
0,0.00074016,0.013282,0
0,0.00066191,0.0066759,0
0,0.00041689,0.018065,0
0,0.00066194,0.0060472,0
0,0.00052201,0.0052548,0
0,0.00074017,0.0064424,0
0,0.00074016,0.013492,0
0,0.00066192,0.0064664,0
0,0.00041687,0.018215,0
0,0.00069575,0.010363,0
0,0.00045915,0.010742,0
0,0.00046066,0.023843,0
0,0.00041686,0.018365,0
0,0.00073911,0.013701,0
0,0.00049765,0.017784,0
0,0.00066194,0.0062568,0
0,0.00046114,0.02639,0
0,0.00041685,0.018515,0
0,0.00073912,0.006651,0
0,0.00073911,0.013911,0
0,0.00058983,0.026945,0
0,0.00045752,0.010538,0
0,0.00041683,0.018665,0
0,0.00046272,0.026944,0
0,0.00073912,0.01412,0
0,0.00041682,0.018814,0
0,0.00073913,0.0068607,0
0,0.00041681,0.018964,0
0,0.00073912,0.01433,0
0,0.00045922,0.023693,0
0,0.00041679,0.019114,0
0,0.00046109,0.02624,0
0,0.00049755,0.017934,0
0,0.00073914,0.0070703,0
0,0.00073913,0.01454,0
0,0.00041678,0.019264,0
0,0.00073914,0.01475,0
0,0.00041677,0.019413,0
0,0.00073915,0.0072799,0
0,0.00041676,0.019563,0
0,0.00073916,0.01496,0
0,0.00054829,0.010316,0
0,0.00041674,0.019713,0
0,0.00073917,0.015169,0
0,0.00073917,0.0074895,0
0,0.00045913,0.023543,0
0,0.00041673,0.019863,0
0,0.00046104,0.02609,0
0,0.00073919,0.015379,0
0,0.00041672,0.020013,0
0,0.00049753,0.018084,0
0,0.0007392,0.015589,0
0,0.00073919,0.0076992,0
0,0.00059946,0.0053176,0
0,0.0004167,0.020162,0
0,0.00073922,0.015799,0
0,0.00041669,0.020312,0
0,0.00073922,0.0079088,0
0,0.00073924,0.016008,0
0,0.00041668,0.020462,0
0,0.00073926,0.016218,0
0,0.00073925,0.0081184,0
0,0.000461,0.02594,0
0,0.00041667,0.020612,0
0,0.00045905,0.023394,0
0,0.00073929,0.0083281,0
0,0.00041665,0.020761,0
0,0.00074403,0.009245,0
0,0.00049752,0.018234,0
0,0.00041664,0.020911,0
0,0.00073933,0.0085377,0
0,0.00041663,0.021061,0
0,0.00073937,0.0087473,0
0,0.00074175,0.0091624,0
0,0.00073942,0.0089569,0
0,0.00041661,0.021211,0
0,0.00046096,0.025791,0
0,0.0004166,0.021361,0
0,0.00045897,0.023244,0
0,0.00046704,0.011374,0
0,0.00041659,0.02151,0
0,0.00044666,0.0096881,0
0,0.00041658,0.02166,0
0,0.0007007,0.011087,0
0,0.00058266,0.017486,0
0,0.00058266,0.017635,0
0,0.00058272,0.017785,0
0,0.00049747,0.018384,0
0,0.00058272,0.017935,0
0,0.00058272,0.018084,0
0,0.00041656,0.02181,0
0,0.00058272,0.018234,0
0,0.00058272,0.018384,0
0,0.00058272,0.018533,0
0,0.00058272,0.018683,0
0,0.00058272,0.018833,0
0,0.00058272,0.018983,0
0,0.00058272,0.019132,0
0,0.00058272,0.019282,0
0,0.00058272,0.019432,0
0,0.00058272,0.019581,0
0,0.00041655,0.02196,0
0,0.00058272,0.019731,0
0,0.00058272,0.019881,0
0,0.00073965,0.0093756,0
0,0.00050087,0.024822,0
0,0.00058309,0.026617,0
0,0.00058272,0.02003,0
0,0.00058309,0.026468,0
0,0.00058272,0.02018,0
0,0.00058309,0.026318,0
0,0.00058272,0.02033,0
0,0.0005831,0.026168,0
0,0.00058272,0.02048,0
0,0.0005831,0.026019,0
0,0.00058272,0.020629,0
0,0.0005831,0.025869,0
0,0.00058272,0.020779,0
0,0.0005831,0.025719,0
0,0.00058272,0.020929,0
0,0.0005831,0.025569,0
0,0.00058272,0.021078,0
0,0.0005831,0.02542,0
0,0.00058272,0.021228,0
0,0.00058311,0.02527,0
0,0.00058272,0.021378,0
0,0.00058311,0.02512,0
0,0.00058272,0.021527,0
0,0.00058311,0.024971,0
0,0.00058272,0.021677,0
0,0.00058311,0.024821,0
0,0.00058272,0.021827,0
0,0.00058271,0.024671,0
0,0.00058272,0.021977,0
0,0.00058271,0.024521,0
0,0.00058272,0.022126,0
0,0.00058271,0.024372,0
0,0.00058272,0.022276,0
0,0.00058271,0.024222,0
0,0.00058272,0.022426,0
0,0.00058271,0.024072,0
0,0.00046092,0.025641,0
0,0.00058272,0.022575,0
0,0.00058271,0.023923,0
0,0.00058272,0.022725,0
0,0.00058271,0.023773,0
0,0.00058272,0.022875,0
0,0.00058271,0.023623,0
0,0.00058272,0.023024,0
0,0.00058271,0.023474,0
0,0.00058272,0.023174,0
0,0.00058271,0.023324,0
0,0.00041654,0.022109,0
0,0.00074357,0.0090342,0
0,0.00045888,0.023094,0
0,0.00041652,0.022259,0
0,0.00063871,0.017049,0
0,0.00041589,0.0097449,0
0,0.00041651,0.022409,0
0,0.00050098,0.024972,0
0,0.0004165,0.022559,0
0,0.00041577,0.011355,0
0,0.00041649,0.022709,0
0,0.00049744,0.018533,0
0,0.00041647,0.022858,0
0,0.00046182,0.025491,0
0,0.00050122,0.025122,0
0,0.00041646,0.023008,0
0,0.0004588,0.022944,0
0,0.00063881,0.016648,0
0,0.00041645,0.023158,0
0,0.00047028,0.026617,0
0,0.00041644,0.023308,0
0,0.00041643,0.023457,0
0,0.00050124,0.025272,0
0,0.00074352,0.0088244,0
0,0.00047022,0.026467,0
0,0.00041642,0.023607,0
0,0.00049743,0.018683,0
0,0.00046179,0.025341,0
0,0.00041641,0.023757,0
0,0.00047275,0.026317,0
0,0.00045871,0.022795,0
0,0.00050126,0.025422,0
0,0.00047274,0.026168,0
0,0.00055497,0.016957,0
0,0.00046176,0.025192,0
0,0.00050129,0.025572,0
0,0.00047272,0.026018,0
0,0.00045857,0.0095545,0
0,0.00049741,0.018833,0
0,0.00045863,0.022645,0
0,0.0004727,0.025868,0
0,0.00071194,0.011253,0
0,0.00074352,0.0086145,0
0,0.00050131,0.025721,0
0,0.00051498,0.016648,0
0,0.00047269,0.025718,0
0,0.00061581,0.005144,0
0,0.00046174,0.025042,0
0,0.00057869,0.011267,0
0,0.00070066,0.010969,0
0,0.00047268,0.025569,0
0,0.00050133,0.025871,0
0,0.00049713,0.018982,0
0,0.00045855,0.022495,0
0,0.00047266,0.025419,0
0,0.00057939,0.017385,0
0,0.00050135,0.026021,0
0,0.00047265,0.025269,0
0,0.00046171,0.024892,0
0,0.00074342,0.0084048,0
0,0.00047263,0.025119,0
0,0.00074422,0.016295,0
0,0.00045847,0.022345,0
0,0.00050137,0.02617,0
0,0.00049712,0.019132,0
0,0.00047246,0.024969,0
0,0.00074282,0.010868,0
0,0.00047265,0.02482,0
0,0.0005014,0.02632,0
0,0.00041409,0.011075,0
0,0.00047025,0.024669,0
0,0.00074423,0.016085,0
0,0.00045838,0.022196,0
0,0.0004702,0.024519,0
0,0.00050142,0.02647,0
0,0.0007434,0.008195,0
0,0.0004971,0.019282,0
0,0.00047015,0.02437,0
0,0.0004559,0.010273,0
0,0.00056367,0.010141,0
0,0.0004701,0.02422,0
0,0.00074418,0.015875,0
0,0.00050144,0.02662,0
0,0.00055579,0.01749,0
0,0.00047005,0.02407,0
0,0.00046089,0.022048,0
0,0.0004523,0.005778,0
0,0.00055579,0.017639,0
0,0.00045229,0.0059875,0
0,0.00055579,0.017789,0
0,0.00055579,0.017939,0
0,0.00045229,0.0061971,0
0,0.00045232,0.011779,0
0,0.00055579,0.018089,0
0,0.00045232,0.011988,0
0,0.00045229,0.0064067,0
0,0.00055579,0.018238,0
0,0.00045232,0.012198,0
0,0.00045228,0.0066163,0
0,0.0005558,0.018388,0
0,0.00045231,0.012408,0
0,0.0005558,0.018538,0
0,0.00045231,0.012617,0
0,0.00045228,0.0068259,0
0,0.00047,0.02392,0
0,0.00045231,0.012827,0
0,0.0005558,0.018687,0
0,0.00045227,0.0070354,0
0,0.00045231,0.013037,0
0,0.0005558,0.018837,0
0,0.0004523,0.013247,0
0,0.00045227,0.007245,0
0,0.0005558,0.018987,0
0,0.00049709,0.019432,0
0,0.0004523,0.013456,0
0,0.0005558,0.019136,0
0,0.00045226,0.0074546,0
0,0.0004523,0.013666,0
0,0.0005558,0.019286,0
0,0.00045229,0.013876,0
0,0.00045226,0.0076642,0
0,0.0005558,0.019436,0
0,0.00045229,0.014086,0
0,0.00055581,0.019586,0
0,0.00045226,0.0078738,0
0,0.00045229,0.014295,0
0,0.00055581,0.019735,0
0,0.00045229,0.014505,0
0,0.00045225,0.0080833,0
0,0.00055581,0.019885,0
0,0.00045228,0.014715,0
0,0.00047166,0.023771,0
0,0.00045225,0.0082929,0
0,0.00055581,0.020035,0
0,0.00045228,0.014925,0
0,0.00055581,0.020184,0
0,0.00045228,0.015134,0
0,0.00045224,0.0085025,0
0,0.00074337,0.015665,0
0,0.00055581,0.020334,0
0,0.00045228,0.015344,0
0,0.00045224,0.0087121,0
0,0.00045227,0.015554,0
0,0.00055581,0.020484,0
0,0.00055581,0.020634,0
0,0.00074339,0.0079851,0
0,0.00045224,0.0089217,0
0,0.00055581,0.020783,0
0,0.00045223,0.0091312,0
0,0.00055581,0.020933,0
0,0.00055581,0.021083,0
0,0.00055581,0.021232,0
0,0.00055581,0.021382,0
0,0.00047157,0.023621,0
0,0.00073933,0.010009,0
0,0.00055581,0.021532,0
0,0.00055581,0.021681,0
0,0.00070216,0.0096003,0
0,0.00055581,0.021831,0
0,0.00055581,0.021981,0
0,0.00046088,0.021898,0
0,0.00055581,0.022131,0
0,0.00055581,0.02228,0
0,0.00055581,0.02243,0
0,0.00055581,0.02258,0
0,0.00055581,0.022729,0
0,0.00055581,0.022879,0
0,0.00055581,0.023029,0
0,0.00055581,0.023178,0
0,0.00047156,0.023471,0
0,0.00054867,0.010725,0
0,0.00055581,0.023328,0
0,0.00055581,0.023478,0
0,0.00055581,0.023628,0
0,0.00055581,0.023777,0
0,0.00055581,0.023927,0
0,0.00055581,0.024077,0
0,0.00055581,0.024226,0
0,0.0005558,0.024376,0
0,0.0005558,0.024526,0
0,0.0005558,0.024675,0
0,0.00047155,0.023322,0
0,0.00054966,0.010518,0
0,0.00049611,0.019583,0
0,0.00074337,0.015455,0
0,0.00046995,0.017481,0
0,0.00047146,0.023172,0
0,0.00057675,0.010483,0
0,0.0005568,0.013736,0
0,0.00055679,0.013945,0
0,0.0005568,0.013526,0
0,0.00055679,0.014155,0
0,0.0005568,0.013316,0
0,0.00055679,0.014365,0
0,0.0005568,0.013107,0
0,0.00055679,0.014575,0
0,0.0006625,0.010457,0
0,0.0005568,0.012897,0
0,0.00055679,0.014784,0
0,0.00055681,0.012687,0
0,0.00055678,0.014994,0
0,0.00055681,0.012477,0
0,0.00055678,0.015204,0
0,0.00055681,0.012268,0
0,0.00055678,0.015414,0
0,0.00046088,0.021749,0
0,0.00047145,0.023022,0
0,0.00055681,0.012058,0
0,0.00055678,0.015623,0
0,0.00055682,0.011848,0
0,0.00055682,0.011638,0
0,0.00074338,0.0077753,0
0,0.00047144,0.022872,0
0,0.00046993,0.017631,0
0,0.00051504,0.011559,0
0,0.00057396,0.011084,0
0,0.00050145,0.019731,0
0,0.00051501,0.0055588,0
0,0.00074336,0.015245,0
0,0.00047143,0.022723,0
0,0.00061489,0.0096578,0
0,0.00055668,0.0068954,0
0,0.00055668,0.0066858,0
0,0.00055667,0.007105,0
0,0.00055669,0.0064762,0
0,0.00055667,0.0073145,0
0,0.00055669,0.0062667,0
0,0.00055667,0.0075241,0
0,0.00055669,0.0060571,0
0,0.00055666,0.0077337,0
0,0.0005567,0.0058475,0
0,0.00055666,0.0079433,0
0,0.0005567,0.0056379,0
0,0.00055666,0.0081529,0
0,0.00055665,0.0083624,0
0,0.00047142,0.022573,0
0,0.00055665,0.008572,0
0,0.00074124,0.0095688,0
0,0.00055665,0.0087816,0
0,0.00055665,0.0089912,0
0,0.0004699,0.017781,0
0,0.00067669,0.009551,0
0,0.00055664,0.0092008,0
0,0.00050147,0.01988,0
0,0.00045577,0.021595,0
0,0.00047141,0.022423,0
0,0.00057678,0.010689,0
0,0.0004714,0.022273,0
0,0.00074356,0.015036,0
0,0.00074243,0.016603,0
0,0.00047139,0.022124,0
0,0.00046986,0.01793,0
0,0.0005015,0.02003,0
0,0.00050158,0.026769,0
0,0.00046579,0.017201,0
0,0.00041445,0.0056741,0
0,0.00074337,0.0075655,0
0,0.00041444,0.0058836,0
0,0.00041444,0.0060932,0
0,0.00041444,0.0063028,0
0,0.00047138,0.021974,0
0,0.00041444,0.0065124,0
0,0.00041443,0.0067219,0
0,0.00041443,0.0069315,0
0,0.00041443,0.0071411,0
0,0.00041445,0.011675,0
0,0.00041443,0.0073507,0
0,0.00057711,0.010894,0
0,0.00041445,0.011884,0
0,0.00041443,0.0075603,0
0,0.00041472,0.012094,0
0,0.00041443,0.0077698,0
0,0.00041471,0.012304,0
0,0.0004147,0.0079796,0
0,0.00041471,0.012514,0
0,0.0004147,0.0081892,0
0,0.00041471,0.012723,0
0,0.0004147,0.0083987,0
0,0.00041471,0.012933,0
0,0.0004147,0.0086083,0
0,0.00041471,0.013143,0
0,0.0004147,0.0088179,0
0,0.00041471,0.013353,0
0,0.0004147,0.0090275,0
0,0.00041471,0.013562,0
0,0.0004147,0.0092371,0
0,0.00053616,0.005228,0
0,0.00045576,0.021445,0
0,0.00047137,0.021824,0
0,0.00041438,0.0094465,0
0,0.00041471,0.013772,0
0,0.00041471,0.013982,0
0,0.00041471,0.014192,0
0,0.00041471,0.014401,0
0,0.00041471,0.014611,0
0,0.00041471,0.014821,0
0,0.00041471,0.01503,0
0,0.00041471,0.01524,0
0,0.00041471,0.01545,0
0,0.00041471,0.01566,0
0,0.00041439,0.015869,0
0,0.00041439,0.016079,0
0,0.00041439,0.016289,0
0,0.00066062,0.005498,0
0,0.0006606,0.011498,0
0,0.00050152,0.02018,0
0,0.00047034,0.018081,0
0,0.00047136,0.021674,0
0,0.00074349,0.014826,0
0,0.00041662,0.01116,0
0,0.00047135,0.021525,0
0,0.0004147,0.010398,0
0,0.00047134,0.021375,0
0,0.00041854,0.016606,0
0,0.00050154,0.02033,0
0,0.00047033,0.01823,0
0,0.00045569,0.021296,0
0,0.00055681,0.016472,0
0,0.00047133,0.021225,0
0,0.0007435,0.0073557,0
0,0.00050156,0.020479,0
0,0.00070998,0.0098476,0
0,0.00041857,0.016497,0
0,0.00047027,0.01838,0
0,0.00047133,0.021075,0
0,0.0004736,0.010077,0
0,0.00050158,0.020629,0
0,0.00045563,0.021146,0
0,0.00074355,0.014616,0
0,0.00047026,0.01853,0
0,0.00047132,0.020926,0
0,0.00059532,0.017218,0
0,0.0005016,0.020779,0
0,0.00071512,0.0092145,0
0,0.00047132,0.020776,0
0,0.00047024,0.01868,0
0,0.00045563,0.020996,0
0,0.00074359,0.011676,0
0,0.00050081,0.020928,0
0,0.00058836,0.0097731,0
0,0.00047132,0.020626,0
0,0.00063689,0.017134,0
0,0.00071008,0.011304,0
0,0.00041726,0.016422,0
0,0.00047022,0.01883,0
0,0.00071002,0.0090059,0
0,0.00074173,0.01642,0
0,0.00074552,0.016896,0
0,0.0007024,0.0097411,0
0,0.00050083,0.021078,0
0,0.00047131,0.020476,0
0,0.0005007,0.010206,0
0,0.00049993,0.010175,0
0,0.00074396,0.011885,0
0,0.00045551,0.020846,0
0,0.00074355,0.014406,0
0,0.00047016,0.018979,0
0,0.00070988,0.0087964,0
